년도,월,일,자치구명,시간대구분,총생활인구수
2022,08,03,용산구,22,265577.8628
2022,08,03,성동구,22,328622.7993
2022,08,03,광진구,22,365991.9479
2022,08,03,동대문구,22,335526.2287
2022,08,03,중랑구,22,360961.0516
2022,08,03,성북구,22,424049.8969
2022,08,03,강북구,22,293930.001
2022,08,03,도봉구,22,278299.4124
2022,08,03,노원구,22,501125.5332
2022,08,03,은평구,22,449764.6047
2022,08,03,서대문구,22,343227.3728
2022,08,03,마포구,22,431611.1728
2022,08,03,양천구,22,382027.6904
2022,08,03,강서구,22,540687.658
2022,08,03,구로구,22,388414.6487
2022,08,03,금천구,22,207731.4393
2022,08,03,영등포구,22,439433.1011
2022,08,03,동작구,22,388782.9138
2022,08,03,관악구,22,488476.3474
2022,08,03,서초구,22,500835.7366
2022,08,03,강남구,22,717301.8505
2022,08,03,송파구,22,735902.2023
2022,08,03,강동구,22,515229.6414
2022,08,03,종로구,23,210981.1541
2022,08,03,중구,23,187555.267
2022,08,03,용산구,23,257920.6034
2022,08,03,성동구,23,318380.4307
2022,08,03,광진구,23,361299.6812
2022,08,03,동대문구,23,339255.351
2022,08,03,중랑구,23,368645.8392
2022,08,03,성북구,23,425990.3821
2022,08,03,강북구,23,300273.6869
2022,08,03,도봉구,23,278775.6654
2022,08,03,노원구,23,510798.9573
2022,08,03,은평구,23,460245.7862
2022,08,03,서대문구,23,342725.3305
2022,08,03,마포구,23,421003.3805
2022,08,03,양천구,23,386955.2375
2022,08,03,강서구,23,542670.1132
2022,08,03,구로구,23,385437.7234
2022,08,03,금천구,23,204685.0444
2022,08,03,영등포구,23,421005.2757
2022,08,03,동작구,23,395360.5822
2022,08,03,관악구,23,496690.4725
2022,08,03,서초구,23,472260.2068
2022,08,03,강남구,23,679997.6556
2022,08,03,송파구,23,733166.2781
2022,08,03,강동구,23,522310.4534
2022,08,04,종로구,0,207233.0079
2022,08,04,중구,0,183527.4429
2022,08,04,용산구,0,255120.8239
2022,08,04,성동구,0,317685.3547
2022,08,04,광진구,0,360778.0612
2022,08,04,동대문구,0,339150.5169
2022,08,04,중랑구,0,370798.2307
2022,08,04,성북구,0,428478.9143
2022,08,04,강북구,0,301461.6591
2022,08,04,도봉구,0,280673.5789
2022,08,04,노원구,0,512000.0687
2022,08,04,은평구,0,462746.199
2022,08,04,서대문구,0,343924.8685
2022,08,04,마포구,0,413987.6504
2022,08,04,양천구,0,388254.6355
2022,08,04,강서구,0,544285.8722
2022,08,04,구로구,0,385698.898
2022,08,04,금천구,0,204839.7625
2022,08,04,영등포구,0,417528.1075
2022,08,04,동작구,0,396681.4016
2022,08,04,관악구,0,498970.5774
2022,08,04,서초구,0,464395.1204
2022,08,04,강남구,0,666902.8613
2022,08,04,송파구,0,731352.1981
2022,08,04,강동구,0,524980.3231
2022,08,04,종로구,1,205556.3414
2022,08,04,중구,1,180727.588
2022,08,04,용산구,1,254922.8087
2022,08,04,성동구,1,317610.1514
2022,08,04,광진구,1,361300.2973
2022,08,04,동대문구,1,340226.0232
2022,08,04,중랑구,1,371312.0271
2022,08,04,성북구,1,428855.2691
2022,08,04,강북구,1,301829.5633
2022,08,04,도봉구,1,281973.5584
2022,08,04,노원구,1,512795.9902
2022,08,04,은평구,1,464363.9265
2022,08,04,서대문구,1,343998.1165
2022,08,04,마포구,1,413688.5451
2022,08,04,양천구,1,388472.7277
2022,08,04,강서구,1,543846.4416
2022,08,04,구로구,1,384668.1071
2022,08,04,금천구,1,203506.094
2022,08,04,영등포구,1,414608.9825
2022,08,04,동작구,1,396817.1077
2022,08,04,관악구,1,502093.9717
2022,08,04,서초구,1,461509.7341
2022,08,04,강남구,1,659425.5218
2022,08,04,송파구,1,730366.9957
2022,08,04,강동구,1,526104.6292
2022,08,04,종로구,2,204872.2469
2022,08,04,중구,2,178387.7344
2022,08,04,용산구,2,254803.9614
2022,08,04,성동구,2,317780.9395
2022,08,04,광진구,2,361588.3992
2022,08,04,동대문구,2,340619.656
2022,08,04,중랑구,2,371874.8407
2022,08,04,성북구,2,429888.1989
2022,08,04,강북구,2,302396.36
2022,08,04,도봉구,2,282348.8062
2022,08,04,노원구,2,512972.3454
2022,08,04,은평구,2,464712.8545
2022,08,04,서대문구,2,344076.3202
2022,08,04,마포구,2,412536.4354
2022,08,04,양천구,2,388657.4941
2022,08,04,강서구,2,544508.2257
2022,08,04,구로구,2,384630.9708
2022,08,04,금천구,2,203410.73
2022,08,04,영등포구,2,413219.9835
2022,08,04,동작구,2,397108.5084
2022,08,04,관악구,2,503213.2338
2022,08,04,서초구,2,459231.3529
2022,08,04,강남구,2,655344.8435
2022,08,04,송파구,2,730102.0831
2022,08,04,강동구,2,526802.8818
2022,08,04,종로구,3,204169.585
2022,08,04,중구,3,176500.7541
2022,08,04,용산구,3,254720.7569
2022,08,04,성동구,3,318543.9817
2022,08,04,광진구,3,361083.8018
2022,08,04,동대문구,3,340838.641
2022,08,04,중랑구,3,372516.3711
2022,08,04,성북구,3,430411.5719
2022,08,04,강북구,3,302421.3268
2022,08,04,도봉구,3,282698.7928
2022,08,04,노원구,3,513420.8935
2022,08,04,은평구,3,464907.6099
2022,08,04,서대문구,3,344217.0909
2022,08,04,마포구,3,412053.6056
2022,08,04,양천구,3,388665.1622
2022,08,04,강서구,3,544761.2537
2022,08,04,구로구,3,384509.3527
2022,08,04,금천구,3,203354.5609
2022,08,04,영등포구,3,412534.6643
2022,08,04,동작구,3,397164.5687
2022,08,04,관악구,3,503563.4958
2022,08,04,서초구,3,458238.9469
2022,08,04,강남구,3,653337.703
2022,08,04,송파구,3,730605.8491
2022,08,04,강동구,3,527223.2562
2022,08,04,종로구,4,206137.2363
2022,08,04,중구,4,175307.6562
2022,08,04,용산구,4,256734.4587
2022,08,04,성동구,4,319601.1198
2022,08,04,광진구,4,361459.929
2022,08,04,동대문구,4,342298.9832
2022,08,04,중랑구,4,371819.465
2022,08,04,성북구,4,430489.2907
2022,08,04,강북구,4,300894.6422
2022,08,04,도봉구,4,281620.4199
2022,08,04,노원구,4,511401.5567
2022,08,04,은평구,4,463178.1214
2022,08,04,서대문구,4,345048.2003
2022,08,04,마포구,4,412281.433
2022,08,04,양천구,4,386842.4816
2022,08,04,강서구,4,546075.215
2022,08,04,구로구,4,385216.0496
2022,08,04,금천구,4,201694.8119
2022,08,04,영등포구,4,412130.8869
2022,08,04,동작구,4,396235.614
2022,08,04,관악구,4,503144.3933
2022,08,04,서초구,4,460984.6131
2022,08,04,강남구,4,652890.8239
2022,08,04,송파구,4,731161.4934
2022,08,04,강동구,4,526734.5939
2022,08,04,종로구,5,209610.5039
2022,08,04,중구,5,176888.8178
2022,08,04,용산구,5,260272.8075
2022,08,04,성동구,5,322440.7036
2022,08,04,광진구,5,360877.6027
2022,08,04,동대문구,5,342333.6746
2022,08,04,중랑구,5,367247.2737
2022,08,04,성북구,5,429091.7611
2022,08,04,강북구,5,297342.1023
2022,08,04,도봉구,5,279922.8329
2022,08,04,노원구,5,507558.1285
2022,08,04,은평구,5,459246.4062
2022,08,04,서대문구,5,344998.2121
2022,08,04,마포구,5,413911.8302
2022,08,04,양천구,5,384894.7749
2022,08,04,강서구,5,547665.8814
2022,08,04,구로구,5,380863.4249
2022,08,04,금천구,5,200813.1232
2022,08,04,영등포구,5,414272.5334
2022,08,04,동작구,5,396494.6906
2022,08,04,관악구,5,499056.6173
2022,08,04,서초구,5,470165.0436
2022,08,04,강남구,5,662031.0873
2022,08,04,송파구,5,732860.3865
2022,08,04,강동구,5,524337.2019
2022,08,04,종로구,6,221334.1228
2022,08,04,중구,6,192699.1277
2022,08,04,용산구,6,267210.7476
2022,08,04,성동구,6,328331.0836
2022,08,04,광진구,6,357884.0995
2022,08,04,동대문구,6,341905.9881
2022,08,04,중랑구,6,359819.7968
2022,08,04,성북구,6,423223.5577
2022,08,04,강북구,6,289963.3679
2022,08,04,도봉구,6,275826.2877
2022,08,04,노원구,6,497299.1319
2022,08,04,은평구,6,449527.4197
2022,08,04,서대문구,6,345172.5623
2022,08,04,마포구,6,417304.6974
2022,08,04,양천구,6,379100.3947
2022,08,04,강서구,6,547940.7328
2022,08,04,구로구,6,377482.0146
2022,08,04,금천구,6,204266.684
2022,08,04,영등포구,6,424778.8618
2022,08,04,동작구,6,393923.9433
2022,08,04,관악구,6,489962.8045
2022,08,04,서초구,6,498137.3169
2022,08,04,강남구,6,689802.1725
2022,08,04,송파구,6,734143.954
2022,08,04,강동구,6,517168.0162
2022,08,04,종로구,22,225438.109
2022,08,04,중구,22,207625.3562
2022,08,04,용산구,22,266497.0211
2022,08,04,성동구,22,328676.7328
2022,08,04,광진구,22,364040.7108
2022,08,04,동대문구,22,332428.3177
2022,08,04,중랑구,22,359950.8862
2022,08,04,성북구,22,421023.8876
2022,08,04,강북구,22,292149.888
2022,08,04,도봉구,22,276503.183
2022,08,04,노원구,22,500253.0222
2022,08,04,은평구,22,446260.7971
2022,08,04,서대문구,22,341089.8727
2022,08,04,마포구,22,433366.4695
2022,08,04,양천구,22,380263.5668
2022,08,04,강서구,22,536783.7596
2022,08,04,구로구,22,387679.3175
2022,08,04,금천구,22,206338.4291
2022,08,04,영등포구,22,440086.8419
2022,08,04,동작구,22,385365.2768
2022,08,04,관악구,22,485560.8254
2022,08,04,서초구,22,502025.4447
2022,08,04,강남구,22,718788.3127
2022,08,04,송파구,22,733433.4473
2022,08,04,강동구,22,512809.2747
2022,08,04,종로구,23,212456.5137
2022,08,04,중구,23,190317.4091
2022,08,04,용산구,23,258150.0759
2022,08,04,성동구,23,318180.5069
2022,08,04,광진구,23,360583.8261
2022,08,04,동대문구,23,336445.7675
2022,08,04,중랑구,23,366752.2616
2022,08,04,성북구,23,424214.7582
2022,08,04,강북구,23,297663.8519
2022,08,04,도봉구,23,277836.196
2022,08,04,노원구,23,510773.7264
2022,08,04,은평구,23,457591.476
2022,08,04,서대문구,23,342178.0261
2022,08,04,마포구,23,418664.988
2022,08,04,양천구,23,385415.9084
2022,08,04,강서구,23,539104.8793
2022,08,04,구로구,23,383593.27
2022,08,04,금천구,23,203146.6676
2022,08,04,영등포구,23,420811.9918
2022,08,04,동작구,23,393087.3981
2022,08,04,관악구,23,494449.0274
2022,08,04,서초구,23,472420.013
2022,08,04,강남구,23,682213.3473
2022,08,04,송파구,23,731603.1322
2022,08,04,강동구,23,520411.871
2022,08,05,종로구,0,208122.1271
2022,08,05,중구,0,184160.4688
2022,08,05,용산구,0,255348.9669
2022,08,05,성동구,0,316800.4583
2022,08,05,광진구,0,359640.9982
2022,08,05,동대문구,0,337239.506
2022,08,05,중랑구,0,368988.3882
2022,08,05,성북구,0,426510.7069
2022,08,05,강북구,0,299682.1292
2022,08,05,도봉구,0,279811.5029
2022,08,05,노원구,0,511812.4054
2022,08,05,은평구,0,460565.8414
2022,08,05,서대문구,0,341959.5796
2022,08,05,마포구,0,413812.8719
2022,08,05,양천구,0,386536.6819
2022,08,05,강서구,0,541045.4838
2022,08,05,구로구,0,383084.9122
2022,08,05,금천구,0,203937.6466
2022,08,05,영등포구,0,417401.1033
2022,08,05,동작구,0,394282.1825
2022,08,05,관악구,0,497182.348
2022,08,05,서초구,0,464013.3521
2022,08,05,강남구,0,667615.8322
2022,08,05,송파구,0,729745.7728
2022,08,05,강동구,0,523690.506
2022,08,05,종로구,1,205669.9465
2022,08,05,중구,1,179532.1822
2022,08,05,용산구,1,255071.0402
2022,08,05,성동구,1,316654.3645
2022,08,05,광진구,1,360490.2124
2022,08,05,동대문구,1,338402.6671
2022,08,05,중랑구,1,369761.4047
2022,08,05,성북구,1,427410.015
2022,08,05,강북구,1,300271.7484
2022,08,05,도봉구,1,280609.1623
2022,08,05,노원구,1,512852.9557
2022,08,05,은평구,1,461684.7731
2022,08,05,서대문구,1,341963.0987
2022,08,05,마포구,1,413534.511
2022,08,05,양천구,1,386427.5839
2022,08,05,강서구,1,540794.7582
2022,08,05,구로구,1,382908.0866
2022,08,05,금천구,1,202624.7182
2022,08,05,영등포구,1,414371.8778
2022,08,05,동작구,1,394873.8313
2022,08,05,관악구,1,499905.7046
2022,08,05,서초구,1,460733.2374
2022,08,05,강남구,1,660416.5601
2022,08,05,송파구,1,728165.2166
2022,08,05,강동구,1,525074.0832
2022,08,05,종로구,2,204363.3976
2022,08,05,중구,2,176045.9706
2022,08,05,용산구,2,254782.191
2022,08,05,성동구,2,317051.348
2022,08,05,광진구,2,360286.8147
2022,08,05,동대문구,2,339188.819
2022,08,05,중랑구,2,370860.2388
2022,08,05,성북구,2,428462.3351
2022,08,05,강북구,2,300912.3139
2022,08,05,도봉구,2,281235.9932
2022,08,05,노원구,2,513307.6185
2022,08,05,은평구,2,462646.6477
2022,08,05,서대문구,2,341944.1468
2022,08,05,마포구,2,411969.7769
2022,08,05,양천구,2,386875.6166
2022,08,05,강서구,2,541448.6242
2022,08,05,구로구,2,382683.7979
2022,08,05,금천구,2,202510.7291
2022,08,05,영등포구,2,412932.6078
2022,08,05,동작구,2,394996.3852
2022,08,05,관악구,2,500930.6052
2022,08,05,서초구,2,458966.9374
2022,08,05,강남구,2,655381.9527
2022,08,05,송파구,2,728097.3415
2022,08,05,강동구,2,525228.4703
2022,08,05,종로구,3,203990.0766
2022,08,05,중구,3,173794.9228
2022,08,05,용산구,3,254511.9017
2022,08,05,성동구,3,317869.488
2022,08,05,광진구,3,359889.834
2022,08,05,동대문구,3,339673.3267
2022,08,05,중랑구,3,371423.444
2022,08,05,성북구,3,429015.2248
2022,08,05,강북구,3,301000.595
2022,08,05,도봉구,3,281449.921
2022,08,05,노원구,3,513357.2806
2022,08,05,은평구,3,463046.0369
2022,08,05,서대문구,3,341831.4721
2022,08,05,마포구,3,411364.9138
2022,08,05,양천구,3,387436.8432
2022,08,05,강서구,3,541357.1825
2022,08,05,구로구,3,382693.1506
2022,08,05,금천구,3,202394.3674
2022,08,05,영등포구,3,412551.349
2022,08,05,동작구,3,395040.4622
2022,08,05,관악구,3,501482.64
2022,08,05,서초구,3,458175.8478
2022,08,05,강남구,3,652534.1734
2022,08,05,송파구,3,728251.6485
2022,08,05,강동구,3,525576.6953
2022,08,05,종로구,4,205834.5972
2022,08,05,중구,4,173229.511
2022,08,05,용산구,4,255978.2984
2022,08,05,성동구,4,319064.9548
2022,08,05,광진구,4,360363.0775
2022,08,05,동대문구,4,340091.7413
2022,08,05,중랑구,4,370687.5168
2022,08,05,성북구,4,429417.285
2022,08,05,강북구,4,299350.5774
2022,08,05,도봉구,4,280589.0734
2022,08,05,노원구,4,512074.4451
2022,08,05,은평구,4,461340.4895
2022,08,05,서대문구,4,342417.6592
2022,08,05,마포구,4,411278.295
2022,08,05,양천구,4,385673.3875
2022,08,05,강서구,4,542764.7689
2022,08,05,구로구,4,383156.7535
2022,08,05,금천구,4,200922.6587
2022,08,05,영등포구,4,412472.4235
2022,08,05,동작구,4,393618.3758
2022,08,05,관악구,4,501015.0074
2022,08,05,서초구,4,461093.6604
2022,08,05,강남구,4,651861.177
2022,08,05,송파구,4,729105.887
2022,08,05,강동구,4,524851.1733
2022,08,05,종로구,5,208724.8773
2022,08,05,중구,5,176543.3001
2022,08,05,용산구,5,258857.9521
2022,08,05,성동구,5,321714.4706
2022,08,05,광진구,5,359808.2426
2022,08,05,동대문구,5,340389.9093
2022,08,05,중랑구,5,366476.7453
2022,08,05,성북구,5,427628.4965
2022,08,05,강북구,5,295864.2445
2022,08,05,도봉구,5,279500.2077
2022,08,05,노원구,5,507863.5112
2022,08,05,은평구,5,457528.1156
2022,08,05,서대문구,5,342486.9361
2022,08,05,마포구,5,412828.3941
2022,08,05,양천구,5,384398.8264
2022,08,05,강서구,5,544062.2354
2022,08,05,구로구,5,378856.2699
2022,08,05,금천구,5,200011.7054
2022,08,05,영등포구,5,414622.5411
2022,08,05,동작구,5,394364.7497
2022,08,05,관악구,5,497663.1756
2022,08,05,서초구,5,469823.9904
2022,08,05,강남구,5,660816.9399
2022,08,05,송파구,5,730240.7708
2022,08,05,강동구,5,523105.5892
2022,08,05,종로구,6,220505.1246
2022,08,05,중구,6,192239.6444
2022,08,05,용산구,6,267000.3818
2022,08,05,성동구,6,326676.5583
2022,08,05,광진구,6,356261.4946
2022,08,05,동대문구,6,340520.895
2022,08,05,중랑구,6,358347.3416
2022,08,05,성북구,6,422363.6953
2022,08,05,강북구,6,288743.9855
2022,08,05,도봉구,6,274652.9449
2022,08,05,노원구,6,498215.7487
2022,08,05,은평구,6,448186.5453
2022,08,05,서대문구,6,342386.0841
2022,08,05,마포구,6,414632.9603
2022,08,05,양천구,6,378295.4857
2022,08,05,강서구,6,544748.3826
2022,08,05,구로구,6,375405.2452
2022,08,05,금천구,6,203040.473
2022,08,05,영등포구,6,424288.1899
2022,08,05,동작구,6,391854.0474
2022,08,05,관악구,6,489329.3151
2022,08,05,서초구,6,495922.9438
2022,08,05,강남구,6,688832.7906
2022,08,05,송파구,6,731844.7472
2022,08,05,강동구,6,515171.9457
2022,08,05,종로구,22,224697.5975
2022,08,05,중구,22,191709.5331
2022,08,05,용산구,22,276118.8059
2022,08,05,성동구,22,325296.1029
2022,08,05,광진구,22,363952.8664
2022,08,05,동대문구,22,329180.7486
2022,08,05,중랑구,22,354194.2975
2022,08,05,성북구,22,413740.3948
2022,08,05,강북구,22,292458.8634
2022,08,05,도봉구,22,273564.3197
2022,08,05,노원구,22,497092.9132
2022,08,05,은평구,22,441522.6306
2022,08,05,서대문구,22,336144.7823
2022,08,05,마포구,22,444181.2864
2022,08,05,양천구,22,377236.5295
2022,08,05,강서구,22,532921.3766
2022,08,05,구로구,22,381764.9753
2022,08,05,금천구,22,201828.4695
2022,08,05,영등포구,22,435080.2343
2022,08,05,동작구,22,380549.4274
2022,08,05,관악구,22,478527.5544
2022,08,05,서초구,22,501895.8525
2022,08,05,강남구,22,715620.3969
2022,08,05,송파구,22,725612.6537
2022,08,05,강동구,22,507394.2299
2022,08,05,종로구,23,211362.2121
2022,08,05,중구,23,173008.3038
2022,08,05,용산구,23,267021.8641
2022,08,05,성동구,23,314347.6763
2022,08,05,광진구,23,359042.5082
2022,08,05,동대문구,23,331704.6326
2022,08,05,중랑구,23,361989.5757
2022,08,05,성북구,23,419227.2084
2022,08,05,강북구,23,297814.7714
2022,08,05,도봉구,23,275617.2772
2022,08,05,노원구,23,507557.8322
2022,08,05,은평구,23,453754.4872
2022,08,05,서대문구,23,337764.9473
2022,08,05,마포구,23,427491.8296
2022,08,05,양천구,23,380455.8006
2022,08,05,강서구,23,535944.2161
2022,08,05,구로구,23,379864.3504
2022,08,05,금천구,23,200346.6223
2022,08,05,영등포구,23,416945.8997
2022,08,05,동작구,23,386130.4574
2022,08,05,관악구,23,487168.7445
2022,08,05,서초구,23,471263.0162
2022,08,05,강남구,23,679534.8319
2022,08,05,송파구,23,717696.9104
2022,08,05,강동구,23,513486.6665
2022,08,06,종로구,0,205156.1806
2022,08,06,중구,0,166201.1894
2022,08,06,용산구,0,262467.8992
2022,08,06,성동구,0,312253.3875
2022,08,06,광진구,0,356509.2826
2022,08,06,동대문구,0,332391.5705
2022,08,06,중랑구,0,365100.101
2022,08,06,성북구,0,421717.8629
2022,08,06,강북구,0,299869.6596
2022,08,06,도봉구,0,277550.7413
2022,08,06,노원구,0,508990.5338
2022,08,06,은평구,0,456703.778
2022,08,06,서대문구,0,338508.8898
2022,08,06,마포구,0,420261.1998
2022,08,06,양천구,0,382516.1249
2022,08,06,강서구,0,538633.7128
2022,08,06,구로구,0,380298.6417
2022,08,06,금천구,0,201221.2209
2022,08,06,영등포구,0,412727.5637
2022,08,06,동작구,0,387990.7799
2022,08,06,관악구,0,489963.6301
2022,08,06,서초구,0,460399.9902
2022,08,06,강남구,0,664000.7289
2022,08,06,송파구,0,715754.3243
2022,08,06,강동구,0,516983.8834
2022,08,06,종로구,1,202604.5888
2022,08,06,중구,1,163217.9463
2022,08,06,용산구,1,261110.7524
2022,08,06,성동구,1,311301.0425
2022,08,06,광진구,1,356794.7174
2022,08,06,동대문구,1,333879.9569
2022,08,06,중랑구,1,366196.9917
2022,08,06,성북구,1,422907.5652
2022,08,06,강북구,1,300381.5697
2022,08,06,도봉구,1,278691.8018
2022,08,06,노원구,1,509911.901
2022,08,06,은평구,1,458487.8855
2022,08,06,서대문구,1,338740.5622
2022,08,06,마포구,1,418779.9772
2022,08,06,양천구,1,382778.7231
2022,08,06,강서구,1,538853.4865
2022,08,06,구로구,1,378607.6687
2022,08,06,금천구,1,200119.5158
2022,08,06,영등포구,1,409405.071
2022,08,06,동작구,1,388739.0811
2022,08,06,관악구,1,493013.793
2022,08,06,서초구,1,457263.1578
2022,08,06,강남구,1,654590.8204
2022,08,06,송파구,1,714626.5397
2022,08,06,강동구,1,518191.8499
2022,08,06,종로구,2,200843.9764
2022,08,06,중구,2,161778.9347
2022,08,06,용산구,2,259876.2982
2022,08,06,성동구,2,311185.9037
2022,08,06,광진구,2,356925.0964
2022,08,06,동대문구,2,334107.5842
2022,08,06,중랑구,2,366946.7627
2022,08,06,성북구,2,423852.8237
2022,08,06,강북구,2,300392.1487
2022,08,06,도봉구,2,279949.9916
2022,08,06,노원구,2,510478.368
2022,08,06,은평구,2,459890.7604
2022,08,06,서대문구,2,338940.1763
2022,08,06,마포구,2,416117.8359
2022,08,06,양천구,2,383805.9805
2022,08,06,강서구,2,539083.9391
2022,08,06,구로구,2,378334.1759
2022,08,06,금천구,2,200046.497
2022,08,06,영등포구,2,407265.2067
2022,08,06,동작구,2,389387.4756
2022,08,06,관악구,2,494400.2432
2022,08,06,서초구,2,454729.3048
2022,08,06,강남구,2,648314.5147
2022,08,06,송파구,2,714264.2417
2022,08,06,강동구,2,518732.2259
2022,08,06,종로구,3,199557.3005
2022,08,06,중구,3,160694.1528
2022,08,06,용산구,3,257979.2597
2022,08,06,성동구,3,311733.7479
2022,08,06,광진구,3,356611.3426
2022,08,06,동대문구,3,334663.5677
2022,08,06,중랑구,3,367623.5483
2022,08,06,성북구,3,424298.8266
2022,08,06,강북구,3,300255.0421
2022,08,06,도봉구,3,280393.9497
2022,08,06,노원구,3,511342.6559
2022,08,06,은평구,3,460690.5466
2022,08,06,서대문구,3,338612.6219
2022,08,06,마포구,3,413760.631
2022,08,06,양천구,3,384484.5075
2022,08,06,강서구,3,539303.3308
2022,08,06,구로구,3,379057.732
2022,08,06,금천구,3,200336.2518
2022,08,06,영등포구,3,405982.1701
2022,08,06,동작구,3,390242.5618
2022,08,06,관악구,3,494625.4494
2022,08,06,서초구,3,452964.873
2022,08,06,강남구,3,644465.403
2022,08,06,송파구,3,713734.3002
2022,08,06,강동구,3,519347.554
2022,08,06,종로구,4,199661.8042
2022,08,06,중구,4,160913.6943
2022,08,06,용산구,4,258280.6021
2022,08,06,성동구,4,312206.2187
2022,08,06,광진구,4,356784.3181
2022,08,06,동대문구,4,335403.1734
2022,08,06,중랑구,4,367167.1337
2022,08,06,성북구,4,424556.5456
2022,08,06,강북구,4,299391.7293
2022,08,06,도봉구,4,280074.8173
2022,08,06,노원구,4,509835.1442
2022,08,06,은평구,4,459964.3757
2022,08,06,서대문구,4,338761.7447
2022,08,06,마포구,4,412174.044
2022,08,06,양천구,4,382822.1182
2022,08,06,강서구,4,540992.6037
2022,08,06,구로구,4,378831.7023
2022,08,06,금천구,4,199351.5498
2022,08,06,영등포구,4,404290.4542
2022,08,06,동작구,4,388905.6248
2022,08,06,관악구,4,494266.9955
2022,08,06,서초구,4,454861.348
2022,08,06,강남구,4,640834.2524
2022,08,06,송파구,4,713880.1724
2022,08,06,강동구,4,519040.5906
2022,08,06,종로구,5,201288.8432
2022,08,06,중구,5,162852.3631
2022,08,06,용산구,5,257491.2282
2022,08,06,성동구,5,313728.9828
2022,08,06,광진구,5,355536.0271
2022,08,06,동대문구,5,335225.3487
2022,08,06,중랑구,5,364080.8494
2022,08,06,성북구,5,422872.6412
2022,08,06,강북구,5,296406.1051
2022,08,06,도봉구,5,278906.5176
2022,08,06,노원구,5,506576.5038
2022,08,06,은평구,5,456946.4514
2022,08,06,서대문구,5,337988.4952
2022,08,06,마포구,5,410836.5139
2022,08,06,양천구,5,381628.5044
2022,08,06,강서구,5,541988.3941
2022,08,06,구로구,5,374894.5045
2022,08,06,금천구,5,198069.353
2022,08,06,영등포구,5,404731.9075
2022,08,06,동작구,5,388898.1097
2022,08,06,관악구,5,491274.9119
2022,08,06,서초구,5,458889.2382
2022,08,06,강남구,5,643841.3198
2022,08,06,송파구,5,714185.1215
2022,08,06,강동구,5,517979.9543
2022,08,06,종로구,6,204872.3044
2022,08,06,중구,6,169557.9602
2022,08,06,용산구,6,257629.7892
2022,08,06,성동구,6,314481.7934
2022,08,06,광진구,6,351940.0646
2022,08,06,동대문구,6,334933.4173
2022,08,06,중랑구,6,359114.999
2022,08,06,성북구,6,417935.8274
2022,08,06,강북구,6,291786.1767
2022,08,06,도봉구,6,276290.0867
2022,08,06,노원구,6,499643.1527
2022,08,06,은평구,6,450751.3733
2022,08,06,서대문구,6,336265.5967
2022,08,06,마포구,6,407798.1811
2022,08,06,양천구,6,377321.3167
2022,08,06,강서구,6,541641.352
2022,08,06,구로구,6,369962.0826
2022,08,06,금천구,6,198419.5402
2022,08,06,영등포구,6,403430.0319
2022,08,06,동작구,6,386515.6543
2022,08,06,관악구,6,484939.1694
2022,08,06,서초구,6,467878.089
2022,08,06,강남구,6,653920.5063
2022,08,06,송파구,6,712929.8221
2022,08,06,강동구,6,512464.1157
2022,08,06,종로구,22,215791.0408
2022,08,06,중구,22,173418.6716
2022,08,06,용산구,22,272826.2659
2022,08,06,성동구,22,315056.0738
2022,08,06,광진구,22,361275.0935
2022,08,06,동대문구,22,322977.1952
2022,08,06,중랑구,22,357110.9584
2022,08,06,성북구,22,413095.9727
2022,08,06,강북구,22,294833.5479
2022,08,06,도봉구,22,275568.1666
2022,08,06,노원구,22,497183.6918
2022,08,06,은평구,22,444610.6311
2022,08,06,서대문구,22,332036.5527
2022,08,06,마포구,22,436004.6337
2022,08,06,양천구,22,376692.3057
2022,08,06,강서구,22,529738.2439
2022,08,06,구로구,22,377908.5819
2022,08,06,금천구,22,198185.0101
2022,08,06,영등포구,22,420547.8085
2022,08,06,동작구,22,378356.8196
2022,08,06,관악구,22,474823.7946
2022,08,06,서초구,22,472372.8906
2022,08,06,강남구,22,661772.3299
2022,08,06,송파구,22,707892.8883
2022,08,06,강동구,22,504338.2383
2022,08,06,종로구,23,203842.3028
2022,08,06,중구,23,161761.2029
2022,08,06,용산구,23,266506.528
2022,08,06,성동구,23,307860.7096
2022,08,06,광진구,23,359328.0675
2022,08,06,동대문구,23,326458.162
2022,08,06,중랑구,23,362539.6967
2022,08,06,성북구,23,416450.5809
2022,08,06,강북구,23,300657.7419
2022,08,06,도봉구,23,274784.6631
2022,08,06,노원구,23,507811.1124
2022,08,06,은평구,23,454705.2503
2022,08,06,서대문구,23,332978.2341
2022,08,06,마포구,23,423987.1031
2022,08,06,양천구,23,380947.4994
2022,08,06,강서구,23,530848.0919
2022,08,06,구로구,23,377998.2405
2022,08,06,금천구,23,197087.922
2022,08,06,영등포구,23,407695.9786
2022,08,06,동작구,23,383457.2338
2022,08,06,관악구,23,482108.2036
2022,08,06,서초구,23,455779.591
2022,08,06,강남구,23,637400.9371
2022,08,06,송파구,23,706635.5993
2022,08,06,강동구,23,511025.0476
2022,08,07,종로구,0,200229.4816
2022,08,07,중구,0,159537.7489
2022,08,07,용산구,0,263557.4084
2022,08,07,성동구,0,305072.0639
2022,08,07,광진구,0,354480.1612
2022,08,07,동대문구,0,327689.4716
2022,08,07,중랑구,0,365283.2828
2022,08,07,성북구,0,419326.6151
2022,08,07,강북구,0,300446.1307
2022,08,07,도봉구,0,277925.2729
