교차로명,자치구명,매일1,매일2,토요일1,토요일2,일요일,특이사항
월곡초교,성북구,00:00~04:00,0.0,0,0,0,0
사대부중,성북구,00:00~04:00,0.0,0,0,0,0
광장중학교,광진구,20:00~07:00,0.0,0,0,0,0
아리랑고개,성북구,00:00~05:00,0.0,0,0,0,0
예찬교회,강북구,01:00~05:00,0.0,0,0,0,0
세윤하이츠,강북구,01:00~05:00,0.0,0,0,0,0
월계사슴2단지,노원구,00:00~05:00,0.0,0,0,0,0
월계사슴2단지,노원구,00:00~05:00,0.0,0,0,0,0
청구종합상가,노원구,00:00~05:00,0.0,0,0,0,0
청구종합상가,노원구,00:00~05:00,0.0,0,0,0,0
청계초교,노원구,00:00~05:00,0.0,0,0,0,0
청계초교,노원구,00:00~05:00,0.0,0,0,0,0
연촌초교,노원구,00:00~05:00,0.0,0,0,0,0
위례정보산업고,노원구,00:00~05:00,0.0,0,0,0,0
위례정보산업고,노원구,00:00~05:00,0.0,0,0,0,0
상계5동주민센터,노원구,01:00~05:00,0.0,0,0,0,0
당고개역,노원구,00:00~04:00,0.0,0,0,0,0
코오롱연립,노원구,00:00~05:00,0.0,0,0,0,0
코오롱연립,노원구,00:00~05:00,0.0,0,0,0,0
서진아파트,노원구,00:00~05:00,0.0,0,0,0,0
동천학교,노원구,00:00~05:00,0.0,0,0,0,0
용원초교,노원구,00:00~05:00,0.0,0,0,0,0
방학중학교,도봉구,00:00~04:00,0.0,0,0,0,0
방학2동주민센터,도봉구,00:00~04:00,0.0,0,0,0,0
백운시장,도봉구,00:00~04:00,0.0,0,0,0,0
백운시장,도봉구,00:00~04:00,0.0,0,0,0,0
녹주아파트,노원구,00:00~05:00,0.0,0,0,0,0
삼양로9길입구,성북구,00:00~05:00,0.0,0,0,0,0
태릉가스충전소,노원구,00:00~05:00,0.0,0,0,0,0
유창빌딩,마포구,01:00~04:00,0.0,0,0,0,0
신방학중,도봉구,00:00~04:00,0.0,0,0,0,0
신방학중,도봉구,00:00~04:00,0.0,0,0,0,0
신방학중,도봉구,00:00~04:00,0.0,0,0,0,0
정의공주묘,도봉구,00:00~04:00,0.0,0,0,0,0
한솔부동산,노원구,00:00~05:00,0.0,0,0,0,0
한솔부동산,노원구,00:00~05:00,0.0,0,0,0,0
뚝도아리수정수센터,성동구,01:00~05:00,0.0,0,0,0,0
번동한진아파트,강북구,00:00~05:00,0.0,0,0,0,0
먹골파출소,중랑구,00:00~05:00,0.0,0,0,0,0
성신여대,성북구,00:00~05:00,0.0,0,0,0,0
정릉3동주민센터,성북구,00:00~04:00,0.0,0,0,0,0
정릉3동주민센터,성북구,00:00~04:00,0.0,0,0,0,0
정릉3동주민센터,성북구,00:00~04:00,0.0,0,0,0,0
56사단,은평구,01:00~05:00,0.0,0,0,0,0
독바위역,은평구,01:00~05:00,0.0,0,0,0,0
독바위역,은평구,01:00~05:00,0.0,0,0,0,0
자양4동주민센터,광진구,00:00~05:00,0.0,0,0,0,0
자양4동주민센터,광진구,00:00~05:00,0.0,0,0,0,0
구산치안센터,은평구,01:00~05:00,0.0,0,0,0,0
구산치안센터,은평구,01:00~05:00,0.0,0,0,0,0
북서울꿈의숲후문,강북구,00:00~05:00,0.0,0,0,0,0
주공326단지,노원구,00:00~05:00,0.0,0,0,0,0
주공326단지,노원구,00:00~05:00,0.0,0,0,0,0
주공326단지,노원구,00:00~05:00,0.0,0,0,0,0
청원고교,노원구,00:00~05:00,0.0,0,0,0,0
청원고교,노원구,00:00~05:00,0.0,0,0,0,0
북한산온천,은평구,01:00~05:00,0.0,0,0,0,0
북한산온천,은평구,01:00~05:00,0.0,0,0,0,0
북한산온천,은평구,01:00~05:00,0.0,0,0,0,0
온곡초교입구,노원구,01:00~05:00,0.0,0,0,0,0
숭곡초교,성북구,00:00~05:00,0.0,0,0,0,0
자양중입구,광진구,00:00~05:00,0.0,0,0,0,0
명사약국앞,중랑구,00:00~05:00,0.0,0,0,0,0
공릉1수문,노원구,00:00~05:00,0.0,0,0,0,0
중계롯데아파트,노원구,00:00~05:00,0.0,0,0,0,0
공릉초교,노원구,00:00~05:00,0.0,0,0,0,0
공릉초교,노원구,00:00~05:00,0.0,0,0,0,0
삼원수출포장,도봉구,00:00~04:00,0.0,0,0,0,0
면목7치안센터,중랑구,01:00~05:00,0.0,0,0,0,0
50번종점,중랑구,01:00~05:00,0.0,0,0,0,0
50번종점,중랑구,01:00~05:00,0.0,0,0,0,0
금란유치원,중랑구,00:00~04:00,0.0,0,0,0,0
입곡삼거리,은평구,01:00~05:00,0.0,0,0,0,0
수색초교입구,은평구,00:00~05:00,0.0,0,0,0,0
수색초교입구,은평구,00:00~05:00,0.0,0,0,0,0
우이그린빌라,도봉구,01:00~05:00,0.0,0,0,0,0
은평경찰서,은평구,01:00~05:00,0.0,0,0,0,0
신내대성아파트,중랑구,00:00~04:00,0.0,0,0,0,0
정릉대우아파트,성북구,00:00~04:00,0.0,0,0,0,0
성신초교,성북구,00:00~05:00,0.0,0,0,0,0
옥수삼성아파트후문,성동구,00:00~05:00,0.0,0,0,0,0
창번2교,도봉구,00:00~04:00,0.0,0,0,0,0
돈암천주교회,성북구,01:00~05:00,0.0,0,0,0,0
홍익중고입구,성북구,00:00~04:00,0.0,0,0,0,0
홍익중고입구,성북구,00:00~04:00,0.0,0,0,0,0
쌍문청구아파트,도봉구,00:00~04:00,0.0,0,0,0,0
법종사,도봉구,01:00~05:00,0.0,0,0,0,0
법종사,도봉구,01:00~05:00,0.0,0,0,0,0
법종사,도봉구,01:00~05:00,0.0,0,0,0,0
면동초교,중랑구,01:00~05:00,0.0,0,0,0,0
공릉삼익아파트404동앞,노원구,00:00~05:00,0.0,0,0,0,0
상계119안전센터,노원구,00:00~05:00,0.0,0,0,0,0
상계119안전센터,노원구,00:00~05:00,0.0,0,0,0,0
면목본동파출소,중랑구,00:00~04:00,0.0,0,0,0,0
혜원여중고후문,중랑구,00:00~04:00,0.0,0,0,0,0
신내동성아파트,중랑구,00:00~04:00,0.0,0,0,0,0
신내동성아파트,중랑구,00:00~04:00,0.0,0,0,0,0
신내동성아파트,중랑구,00:00~04:00,0.0,0,0,0,0
신창교,도봉구,00:00~04:00,0.0,0,0,0,0
신창교,도봉구,00:00~04:00,0.0,0,0,0,0
송곡관광고,중랑구,00:00~05:00,0.0,0,0,0,0
도봉산성당,도봉구,00:00~05:00,0.0,0,0,0,0
불광삼익아파트,은평구,01:00~05:00,0.0,0,0,0,0
한양701동,도봉구,00:00~04:00,0.0,0,0,0,0
흥국사,은평구,01:00~05:00,0.0,0,0,0,0
신성미소지음아파트,성동구,00:00~04:00,0.0,0,0,0,0
상봉시장,중랑구,01:00~05:00,0.0,0,0,0,0
대주아파트앞,노원구,00:00~05:00,0.0,0,0,0,0
북성초교앞,서대문구,20:00~07:00,0.0,0,0,0,0
북성초교앞,서대문구,20:00~07:00,0.0,0,0,0,0
북성초교앞,서대문구,20:00~07:00,0.0,0,0,0,0
아현중앙교회,서대문구,20:00~07:00,0.0,0,0,0,0
아현중앙교회,서대문구,20:00~07:00,0.0,0,0,0,0
삼양중앙감리교회앞,강북구,00:00~04:00,0.0,0,0,0,0
효문고,도봉구,00:00~04:00,0.0,0,0,0,0
유승약국,은평구,01:00~05:00,0.0,0,0,0,0
유승약국,은평구,01:00~05:00,0.0,0,0,0,0
금호고교,성동구,00:00~04:00,0.0,0,0,0,0
삼각산아이원120동,강북구,00:00~04:00,0.0,0,0,0,0
삼각산아이원120동,강북구,00:00~04:00,0.0,0,0,0,0
삼각산아이원108동,강북구,00:00~04:00,0.0,0,0,0,0
해성교회,중랑구,00:00~04:00,0.0,0,0,0,0
해성교회,중랑구,00:00~04:00,0.0,0,0,0,0
해성교회,중랑구,00:00~04:00,0.0,0,0,0,0
성북1치안센터,성북구,00:00~04:00,0.0,0,0,0,0
성북1치안센터,성북구,00:00~04:00,0.0,0,0,0,0
상계3치안센터,노원구,00:00~04:00,0.0,0,0,0,0
트리마제앞,성동구,01:00~05:00,0.0,0,0,0,0
트리마제앞,성동구,01:00~05:00,0.0,0,0,0,0
월계어린이집,노원구,00:00~05:00,0.0,0,0,0,0
월계어린이집,노원구,00:00~05:00,0.0,0,0,0,0
길음지구대앞,성북구,00:00~04:00,0.0,0,0,0,0
길음뉴타운2단지,성북구,00:00~04:00,0.0,0,0,0,0
공릉도서관,노원구,00:00~05:00,0.0,0,0,0,0
양원역,중랑구,21:00~07:00,0.0,0,0,0,0
금호초교,성동구,00:00~04:00,0.0,0,0,0,0
옥수역,성동구,00:00~05:00,0.0,0,0,0,0
마포구청입구,마포구,01:00~05:00,0.0,0,0,0,0
광진교북단,광진구,00:00~05:00,0.0,0,0,0,0
종월2교,성북구,00:00~05:00,0.0,0,0,0,0
중계브라운스톤,노원구,00:00~05:00,0.0,0,0,0,0
봉화삼거리,중랑구,01:00~05:00,0.0,0,0,0,0
봉화삼거리,중랑구,01:00~05:00,0.0,0,0,0,0
봉화삼거리,중랑구,01:00~05:00,0.0,0,0,0,0
신도봉시장,도봉구,00:00~04:00,0.0,0,0,0,0
신도봉시장,도봉구,00:00~04:00,0.0,0,0,0,0
강북문화예술회관,강북구,00:00~05:00,0.0,0,0,0,0
강북문화예술회관,강북구,00:00~05:00,0.0,0,0,0,0
증산시장,은평구,00:00~05:00,0.0,0,0,0,0
동북초교,도봉구,00:00~04:00,0.0,0,0,0,0
꿈나라유치원,노원구,00:00~05:00,0.0,0,0,0,0
한성대입구사거리,성북구,00:00~04:00,0.0,0,0,0,0
한성대입구사거리,성북구,00:00~04:00,0.0,0,0,0,0
동선약국,성북구,00:00~04:00,0.0,0,0,0,0
동선약국,성북구,00:00~04:00,0.0,0,0,0,0
대성운수,성북구,00:00~05:00,0.0,0,0,0,0
금호두산위브아파트,성동구,20:00~07:00,0.0,0,0,0,0
번동오현초교,강북구,20:00~07:00,0.0,0,0,0,0
중랑공영차고지,중랑구,00:00~05:00,0.0,0,0,0,0
파인힐모텔,광진구,01:00~05:00,0.0,0,0,0,0
중랑천로굴다리,중랑구,00:00~04:00,0.0,0,0,0,0
삼양제일교회,강북구,00:00~05:00,0.0,0,0,0,0
면목펌프장,중랑구,00:00~04:00,0.0,0,0,0,0
신내진로아파트,중랑구,00:00~05:00,0.0,0,0,0,0
신내진로아파트,중랑구,00:00~05:00,0.0,0,0,0,0
교육복지통합센터,성동구,00:00~05:00,0.0,0,0,0,0
교육복지통합센터,성동구,00:00~05:00,0.0,0,0,0,0
서부새생명약국,은평구,01:00~05:00,0.0,0,0,0,0
서부새생명약국,은평구,01:00~05:00,0.0,0,0,0,0
서부새생명약국,은평구,01:00~05:00,0.0,0,0,0,0
세종사이버대학교,광진구,00:00~05:00,0.0,0,0,0,0
갈월사회복지관,용산구,00:00~05:00,0.0,0,0,0,0
원묵초교,중랑구,00:00~05:00,0.0,0,0,0,0
신내초교,중랑구,00:00~05:00,0.0,0,0,0,0
상경초교,노원구,00:00~05:00,0.0,0,0,0,0
상경초교,노원구,00:00~05:00,0.0,0,0,0,0
길음뉴타운6단지,성북구,00:00~05:00,0.0,0,0,0,0
길음뉴타운1단지,성북구,01:00~05:00,0.0,0,0,0,0
길음뉴타운1단지,성북구,01:00~05:00,0.0,0,0,0,0
삼호골드타운,도봉구,00:00~04:00,0.0,0,0,0,0
상곡초교,노원구,00:00~05:00,0.0,0,0,0,0
상곡초교,노원구,00:00~05:00,0.0,0,0,0,0
상계9동주민센터,노원구,00:00~05:00,0.0,0,0,0,0
정릉태영아파트,성북구,00:00~04:00,0.0,0,0,0,0
정릉태영아파트,성북구,00:00~04:00,0.0,0,0,0,0
정릉태영아파트,성북구,00:00~04:00,0.0,0,0,0,0
정릉하모니마트,성북구,00:00~04:00,0.0,0,0,0,0
역촌동성당,은평구,01:00~05:00,0.0,0,0,0,0
역촌동성당,은평구,01:00~05:00,0.0,0,0,0,0
갈현교회,은평구,01:00~04:00,0.0,0,0,0,0
블루빌하우스,성북구,00:00~05:00,0.0,0,0,0,0
용인상사,광진구,00:00~05:00,0.0,0,0,0,0
터미널하차장,광진구,00:00~05:00,0.0,0,0,0,0
성북초교후문,성북구,20:00~07:00,0.0,0,0,0,0
삼선초교정문,성북구,00:00~05:00,0.0,0,0,0,0
길원초교입구,성북구,00:00~04:00,0.0,0,0,0,0
길원초교입구,성북구,00:00~04:00,0.0,0,0,0,0
동신초교,성북구,00:00~05:00,0.0,0,0,0,0
용산브라운스톤,용산구,00:00~05:00,0.0,0,0,0,0
용산브라운스톤,용산구,00:00~05:00,0.0,0,0,0,0
말레이지아대사관,용산구,01:00~05:00,0.0,0,0,0,0
건대후문,광진구,00:00~04:00,0.0,0,0,0,0
영동대교북단,광진구,01:00~05:00,0.0,0,0,0,0
금당약국,광진구,01:00~05:00,0.0,0,0,0,0
금당약국,광진구,01:00~05:00,0.0,0,0,0,0
중앙시장후문,중구,00:00~04:00,0.0,0,0,0,0
광남초교,광진구,00:00~05:00,0.0,0,0,0,0
하계2치안센터,노원구,00:00~05:00,0.0,0,0,0,0
하계2치안센터,노원구,00:00~05:00,0.0,0,0,0,0
시립서북병원,은평구,00:00~24:00,0.0,0,0,0,0
연천초교,은평구,00:00~05:00,0.0,0,0,0,0
금성초교,중랑구,00:00~05:00,0.0,0,0,0,0
금성초교,중랑구,00:00~05:00,0.0,0,0,0,0
신내우체국,중랑구,00:00~04:00,0.0,0,0,0,0
청풍마트,강북구,20:00~06:00,0.0,0,0,0,0
청원학당,노원구,00:00~05:00,0.0,0,0,0,0
청원학당,노원구,00:00~05:00,0.0,0,0,0,0
청원학당,노원구,00:00~05:00,0.0,0,0,0,0
석관중뒤삼거리,성북구,00:00~04:00,0.0,0,0,0,0
현대쇼핑센터,성동구,00:00~05:00,0.0,0,0,0,0
래미안옥수리버젠아파트104동앞,성동구,00:00~04:00,0.0,0,0,0,0
성수리버하우스,성동구,01:00~04:00,0.0,0,0,0,0
한일목욕탕,은평구,01:00~04:00,0.0,0,0,0,0
번2동우체국,강북구,00:00~05:00,0.0,0,0,0,0
월계지구대,노원구,00:00~05:00,0.0,0,0,0,0
창일중교,도봉구,00:00~04:00,0.0,0,0,0,0
석관초교,성북구,00:00~04:00,0.0,0,0,0,0
동명베스트아파트,은평구,01:00~05:00,0.0,0,0,0,0
쌍문초교,도봉구,00:00~04:00,0.0,0,0,0,0
신내동새마을금고,중랑구,00:00~05:00,0.0,0,0,0,0
신내동새마을금고,중랑구,00:00~05:00,0.0,0,0,0,0
정생약국,중랑구,00:00~05:00,0.0,0,0,0,0
정생약국,중랑구,00:00~05:00,0.0,0,0,0,0
성심여고후문,용산구,00:00~05:00,0.0,0,0,0,0
청운벽산빌리지,종로구,00:00~05:00,0.0,0,0,0,0
명신초교,종로구,20:00~07:00,0.0,0,0,0,0
명신초교,종로구,20:00~07:00,0.0,0,0,0,0
포방터시장,서대문구,20:00~07:00,0.0,0,0,0,0
대경상고,성동구,00:00~04:00,0.0,0,0,0,0
대경상고,성동구,00:00~04:00,0.0,0,0,0,0
은평중,은평구,01:00~05:00,0.0,0,0,0,0
갈현노인복지관입구,은평구,01:00~04:00,0.0,0,0,0,0
신도초교앞,은평구,01:00~05:00,0.0,0,0,0,0
청계문화회관,성동구,00:00~04:00,0.0,0,0,0,0
청계문화회관,성동구,00:00~04:00,0.0,0,0,0,0
두리마트,중랑구,00:00~04:00,0.0,0,0,0,0
무궁화약국,중랑구,01:00~05:00,0.0,0,0,0,0
신내데시앙후문,중랑구,00:00~05:00,0.0,0,0,0,0
인덕대학,노원구,00:00~05:00,0.0,0,0,0,0
한일택시,강북구,01:00~05:00,0.0,0,0,0,0
송중장안빌라,강북구,00:00~05:00,0.0,0,0,0,0
묵현초교,중랑구,00:00~05:00,0.0,0,0,0,0
삼각산동주민센터,강북구,00:00~05:00,0.0,0,0,0,0
삼각산동주민센터,강북구,00:00~05:00,0.0,0,0,0,0
동서울호텔,광진구,00:00~05:00,0.0,0,0,0,0
현대6단지,광진구,01:00~05:00,0.0,0,0,0,0
중곡역,광진구,01:00~05:00,0.0,0,0,0,0
봉화초교삼거리,중랑구,00:00~05:00,0.0,0,0,0,0
봉화초교삼거리,중랑구,00:00~05:00,0.0,0,0,0,0
구의국민은행,광진구,00:00~05:00,0.0,0,0,0,0
신현중교,중랑구,01:00~05:00,0.0,0,0,0,0
신현중교,중랑구,01:00~05:00,0.0,0,0,0,0
국민은행효창,용산구,00:00~05:00,0.0,0,0,0,0
국민은행효창,용산구,00:00~05:00,0.0,0,0,0,0
미주고시원,용산구,00:00~05:00,0.0,0,0,0,0
미주고시원,용산구,00:00~05:00,0.0,0,0,0,0
보광초교,용산구,21:00~07:00,0.0,0,0,0,0
이촌119안전센터,용산구,00:00~04:00,0.0,0,0,0,0
용산중학교,용산구,00:00~05:00,0.0,0,0,0,0
삼각산초교,강북구,00:00~04:00,0.0,0,0,0,0
삼각산초교,강북구,00:00~04:00,0.0,0,0,0,0
봉화지구대,중랑구,00:00~05:00,0.0,0,0,0,0
우정에쉐르앞,성북구,00:00~05:00,0.0,0,0,0,0
용문동주민센터입구,용산구,00:00~04:00,0.0,0,0,0,0
이문쌍용아파트,동대문구,00:00~05:00,0.0,0,0,0,0
노원우체국,노원구,00:00~05:00,0.0,0,0,0,0
창신빌앞,강북구,00:00~05:00,0.0,0,0,0,0
상봉2동,중랑구,01:00~05:00,0.0,0,0,0,0
길음삼성아파트,성북구,00:00~05:00,0.0,0,0,0,0
삼청각,성북구,00:00~05:00,0.0,0,0,0,0
불암도서관,노원구,00:00~05:00,0.0,0,0,0,0
불암도서관,노원구,00:00~05:00,0.0,0,0,0,0
우암타운아파트,노원구,00:00~05:00,0.0,0,0,0,0
우암타운아파트,노원구,00:00~05:00,0.0,0,0,0,0
신내LG아파트,중랑구,01:00~05:00,0.0,0,0,0,0
답십리초교,동대문구,00:00~05:00,0.0,0,0,0,0
답십리초교,동대문구,00:00~05:00,0.0,0,0,0,0
동대문구민센터,동대문구,01:00~05:00,0.0,0,0,0,0
동부지하차도,동대문구,00:00~05:00,0.0,0,0,0,0
석계철도청앞,성북구,00:00~04:00,0.0,0,0,0,0
석계초교앞,성북구,00:00~04:00,0.0,0,0,0,0
홍능주유소,동대문구,01:00~05:00,0.0,0,0,0,0
홍능주유소,동대문구,01:00~05:00,0.0,0,0,0,0
영화진흥공사,동대문구,01:00~05:00,0.0,0,0,0,0
외국어대,동대문구,01:00~05:00,0.0,0,0,0,0
용진한의원,동대문구,00:00~05:00,0.0,0,0,0,0
청량초교,동대문구,01:00~05:00,0.0,0,0,0,0
종암초교후문,동대문구,00:00~05:00,0.0,0,0,0,0
제기동천주교회,동대문구,00:00~04:00,0.0,0,0,0,0
제기동천주교회,동대문구,00:00~04:00,0.0,0,0,0,0
이문초교,동대문구,00:00~05:00,0.0,0,0,0,0
이문초교,동대문구,00:00~05:00,0.0,0,0,0,0
청량리교회,동대문구,00:00~05:00,0.0,0,0,0,0
불천어린이공원,서대문구,20:00~06:00,0.0,0,0,0,0
현대유플렉스,서대문구,00:00~05:00,0.0,0,0,0,0
강북청소년수련관,강북구,20:00~06:00,0.0,0,0,0,0
창북중,도봉구,00:00~04:00,0.0,0,0,0,0
고명중고앞,성북구,00:00~04:00,0.0,0,0,0,0
꿈마루도서관,성북구,01:00~05:00,0.0,0,0,0,0
기독회관,종로구,00:00~05:00,0.0,0,0,0,0
상계12단지,노원구,00:00~05:00,0.0,0,0,0,0
방학3동주민센터,도봉구,01:00~05:00,0.0,0,0,0,0
방학3동주민센터,도봉구,01:00~05:00,0.0,0,0,0,0
방학3동주민센터,도봉구,01:00~05:00,0.0,0,0,0,0
